name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
Stirling-PDF,https://github.com/Stirling-Tools/Stirling-PDF,54521,4531,Java,Stirling-Tools,#1 Locally hosted web application that allows you to perform various operations on PDF files,2025-03-20T09:48:10Z,2023-01-27T18:22:42Z,214
awesome-system-design-resources,https://github.com/ashishps1/awesome-system-design-resources,21696,5186,Java,ashishps1,Learn System Design concepts and prepare for interviews using free resources.,2025-03-04T06:12:46Z,2023-10-25T01:50:42Z,2
Chat2DB,https://github.com/CodePhiliaX/Chat2DB,21370,2349,Java,CodePhiliaX,"🔥🔥🔥AI-driven database tool and SQL client, The hottest GUI client, supporting MySQL, Oracle, PostgreSQL, DB2, SQL Server, DB2, SQLite, H2, ClickHouse, and more.",2025-03-05T07:57:52Z,2023-06-20T14:05:26Z,437
conductor,https://github.com/conductor-oss/conductor,20392,556,Java,conductor-oss,Conductor is an event driven orchestration platform providing durable and highly resilient execution engine for your applications,2025-03-12T21:38:25Z,2023-12-08T06:06:09Z,38
pkl,https://github.com/apple/pkl,10540,297,Java,apple,A configuration as code language with rich validation and tooling.,2025-03-19T16:08:12Z,2024-01-19T17:28:45Z,135
xpipe,https://github.com/xpipe-io/xpipe,9760,339,Java,xpipe-io,Access your entire server infrastructure from your local desktop,2025-03-21T20:25:00Z,2023-01-27T02:25:38Z,41
spring-reading,https://github.com/xuchengsheng/spring-reading,9294,1154,Java,xuchengsheng,涵盖了 Spring 框架的核心概念和关键功能，包括控制反转（IOC）容器的使用，面向切面编程（AOP）的原理与实践，事务管理的方式与实现，Spring MVC 的流程与控制器工作机制，以及 Spring 中数据访问、安全、Boot 自动配置等方面的深入研究。此外，它还包含了 Spring 事件机制的应用、高级主题如缓存抽象和响应式编程，以及对 Spring 源码的编程风格与设计模式的深入探讨。,2024-07-29T06:13:59Z,2023-09-15T06:42:44Z,30
awesome-leetcode-resources,https://github.com/ashishps1/awesome-leetcode-resources,8968,2176,Java,ashishps1,Awesome LeetCode resources to learn Data Structures and Algorithms and prepare for Coding Interviews.,2025-02-28T21:09:27Z,2023-10-25T01:48:19Z,5
1brc,https://github.com/gunnarmorling/1brc,6828,1990,Java,gunnarmorling,1️⃣🐝🏎️ The One Billion Row Challenge -- A fun exploration of how quickly 1B rows from a text file can be aggregated with Java,2024-08-20T15:15:15Z,2023-12-28T09:13:24Z,28
langchain4j,https://github.com/langchain4j/langchain4j,6537,1228,Java,langchain4j,Java version of LangChain,2025-03-21T17:52:29Z,2023-06-20T15:30:29Z,380
midjourney-proxy,https://github.com/novicezk/midjourney-proxy,4979,2413,Java,novicezk,代理 MidJourney 的discord频道，实现api形式调用AI绘图,2025-01-15T14:32:39Z,2023-04-24T13:43:45Z,0
automq,https://github.com/AutoMQ/automq,4647,304,Java,AutoMQ,AutoMQ is a cloud-native alternative to Kafka by decoupling durability to S3 and EBS. 10x Cost-Effective. No Cross-AZ Traffic Cost. Autoscale in seconds. Single-digit ms latency.,2025-03-20T20:01:07Z,2023-08-17T07:50:13Z,62
spring-ai,https://github.com/spring-projects/spring-ai,4281,1151,Java,spring-projects,An Application Framework for AI Engineering,2025-03-21T12:20:29Z,2023-06-27T18:57:29Z,398
fastexcel,https://github.com/fast-excel/fastexcel,4236,323,Java,fast-excel,easyexcel作者最新升级版本， 快速、简洁、解决大文件内存溢出的java处理Excel工具,2025-03-20T13:05:09Z,2024-10-05T11:42:50Z,95
MallChat,https://github.com/zongzibinbin/MallChat,4234,985,Java,zongzibinbin,mallchat的后端项目，是一个既能购物又能聊天的电商系统。以互联网企业级开发规范的要求来实现它，电商该有的购物车，订单，支付，推荐，搜索，拉新，促活，推送，物流，客服，它都必须有。持续更新ing。。（点个star，不迷路）,2024-08-19T14:34:44Z,2023-03-16T15:04:35Z,37
campus-imaotai,https://github.com/oddfar/campus-imaotai,4177,1362,Java,oddfar,i茅台app自动预约，每日自动预约，支持docker一键部署（本项目不提供成品，使用的是已淘汰的算法）,2025-03-21T16:04:52Z,2023-07-07T10:37:13Z,54
oblivion,https://github.com/bepass-org/oblivion,4069,556,Java,bepass-org,Unofficial warp client for android,2025-02-20T12:59:02Z,2024-02-08T05:50:09Z,163
PeerBanHelper,https://github.com/PBH-BTN/PeerBanHelper,3797,100,Java,PBH-BTN,"Automatically block unwanted, leeches and abnormal BT peers with support for customized and cloud rules.| BT 反吸血工具 - 自动封禁不受欢迎、吸血和异常的 BT 客户端，并支持自定义规则。支持 qB/qBEE/Deluge/BiglyBT/BitComet",2025-03-20T19:55:38Z,2024-02-07T14:35:16Z,16
maestro,https://github.com/Netflix/maestro,3419,209,Java,Netflix,Maestro: Netflix’s Workflow Orchestrator,2025-03-21T05:54:58Z,2024-04-17T01:15:56Z,19
chatgpt-java,https://github.com/Grt1228/chatgpt-java,3405,819,Java,Grt1228,ChatGPT Java SDK支持流式输出、Gpt插件、联网。支持OpenAI官方所有接口。ChatGPT的Java客户端。OpenAI GPT-3.5-Turb GPT-4  Api Client for Java,2024-08-08T03:04:22Z,2023-02-11T08:54:54Z,65
blossom,https://github.com/blossom-editor/blossom,3381,286,Java,blossom-editor,A markdown editor that you can deploy on your own servers to achieve cloud storage and device synchronization（支持私有部署的云端存储双链笔记软件）,2025-02-28T14:28:57Z,2023-08-07T03:02:17Z,7
HyperCeiler,https://github.com/ReChronoRain/HyperCeiler,3300,209,Java,ReChronoRain,HyperOS enhancement module - Make HyperOS Great Again!,2025-03-21T00:27:43Z,2023-10-27T17:17:42Z,141
supersonic,https://github.com/tencentmusic/supersonic,3256,614,Java,tencentmusic,SuperSonic is the next-generation AI+BI platform that unifies Chat BI (powered by LLM) and Headless BI (powered by semantic layer) paradigms.,2025-03-21T14:54:34Z,2023-06-12T07:23:28Z,218
fury,https://github.com/apache/fury,3235,268,Java,apache,A blazingly fast multi-language serialization framework powered by JIT and zero-copy.,2025-03-18T03:00:56Z,2023-04-28T03:57:00Z,197
Wukong_HRM,https://github.com/WuKongOpenSource/Wukong_HRM,3062,390,Java,WuKongOpenSource,悟空HRM人力资源管理系统-提供入职管理、招聘管理、绩效考核管理等一站式人力管理流程,2023-11-06T02:06:55Z,2023-10-17T05:49:52Z,9
12306,https://github.com/nageoffer/12306,2988,281,Java,nageoffer,🔥 官方推荐 🔥 大学春招、秋招、应届项目，SpringBoot3 + Java17 + SpringCloud Alibaba + Vue3 等技术架构，完成高仿铁路 12306 用户 + 抢票 + 订单 + 支付服务，帮助学生主打就业的项目。,2025-02-18T03:15:56Z,2023-05-30T04:08:28Z,7
PlayEdu,https://github.com/PlayEdu/PlayEdu,2951,495,Java,PlayEdu,100%开源的企业培训系统，界面美观，操作简单，一键部署您的私有化培训平台！,2024-10-15T07:47:04Z,2023-02-23T01:34:06Z,8
Gewechat,https://github.com/Devo919/Gewechat,2567,437,Java,Devo919,"微信机器人框架，个人微信二次开发，最简单易用的免费二开框架,微信ipad登录（非HOOK破解桌面端）",2025-03-21T10:30:00Z,2024-07-22T16:56:20Z,143
bindiff,https://github.com/google/bindiff,2474,161,Java,google,Quickly find differences and similarities in disassembled code,2025-02-24T12:28:58Z,2023-09-20T06:41:55Z,37
wx-dump-4j,https://github.com/xuchengsheng/wx-dump-4j,2467,384,Java,xuchengsheng,一款基于Java开发的微信数据分析工具。,2024-10-30T09:27:50Z,2024-01-25T16:23:42Z,46
CCTV_Viewer,https://github.com/Eanya-Tonic/CCTV_Viewer,2235,223,Java,Eanya-Tonic,电视浏览器，一款简易电视视频收看软件，用于方便的在机顶盒上收看网页视频,2025-02-03T16:01:57Z,2024-01-02T17:03:26Z,61
ai-beehive,https://github.com/hncboy/ai-beehive,2173,636,Java,hncboy,AI 蜂巢，基于 Java 使用 Spring Boot 3 和 JDK 17，支持的功能有 ChatGPT、OpenAi Image、Midjourney、NewBing、文心一言等等,2023-08-26T08:32:35Z,2023-03-22T15:23:13Z,13
burpgpt,https://github.com/aress31/burpgpt,2083,244,Java,aress31,A Burp Suite extension that integrates OpenAI's GPT to perform an additional passive scan for discovering highly bespoke vulnerabilities and enables running traffic-based analysis of any type.,2024-06-09T20:40:29Z,2023-04-08T17:58:26Z,0
mybatis-flex,https://github.com/mybatis-flex/mybatis-flex,2060,206,Java,mybatis-flex,mybatis-flex is an elegant Mybatis Enhancement Framework,2025-03-19T10:35:08Z,2023-02-27T03:14:05Z,183
Tubular,https://github.com/polymorphicshade/Tubular,2058,54,Java,polymorphicshade,A fork of NewPipe that implements SponsorBlock and ReturnYouTubeDislike.,2025-02-25T22:14:23Z,2024-01-21T02:58:23Z,66
HybridFileXfer,https://github.com/weixiansen574/HybridFileXfer,1955,80,Java,weixiansen574,多轨快传，同时使用USB和5G与2.4GWIFI等通道传输文件到电脑，榨干手机IO！,2025-03-15T17:46:46Z,2024-03-26T09:50:45Z,39
Digital-Infrastructure,https://github.com/risesoft-y9/Digital-Infrastructure,1947,411,Java,risesoft-y9,数字底座是一款面向大型政府、企业数字化转型，基于身份认证、组织架构、岗位职务、应用系统、资源角色、数据目录、安全控制等功能构建的统一且安全的管理支撑平台。数字底座基于三员管理模式，具备微服务、多租户、容器化和国产化，支持用户利用代码生成器快速构建自己的业务应用，同时可关联诸多成熟且好用的内部生态应用。,2025-03-21T03:37:02Z,2023-06-26T03:13:33Z,0
Nekogram,https://github.com/Nekogram/Nekogram,1918,63,Java,Nekogram,Open-source third-party Telegram client with not many but useful modifications.,2025-03-12T09:40:24Z,2023-09-10T07:07:51Z,32
algorithm-journey,https://github.com/algorithmzuo/algorithm-journey,1858,508,Java,algorithmzuo,左程云的算法和数据结构通关课,2025-03-21T11:33:00Z,2023-08-03T15:05:16Z,0
HelloWorld,https://github.com/NanowarOfSteel/HelloWorld,1833,87,Java,NanowarOfSteel,,2025-02-08T14:39:36Z,2024-10-29T09:25:30Z,17
java-memshell-generator,https://github.com/pen4uin/java-memshell-generator,1832,208,Java,pen4uin,一款支持自定义的 Java 内存马生成工具｜A customizable Java in-memory webshell generation tool.,2025-01-12T12:33:17Z,2023-06-03T19:49:29Z,5
netdisk-fast-download,https://github.com/qaiu/netdisk-fast-download,1768,145,Java,qaiu,"各类网盘直链解析服务, 已支持蓝奏云/蓝奏优享/小飞机盘/123云盘/移动联通/天翼云等. 体验地址: https://lz.qaiu.top",2025-03-17T11:24:39Z,2023-04-20T09:41:34Z,12
spring-startup-analyzer,https://github.com/linyimin0812/spring-startup-analyzer,1711,131,Java,linyimin0812,spring-startup-analyzer generates an interactive spring application startup report that lets you understand what contributes to the application startup time and helps to optimize it.🚀,2025-02-26T09:29:12Z,2023-05-01T17:45:26Z,25
Malimite,https://github.com/LaurieWired/Malimite,1670,57,Java,LaurieWired,iOS and macOS Decompiler,2025-03-04T02:12:18Z,2023-12-08T01:17:05Z,2
jvector,https://github.com/datastax/jvector,1566,123,Java,datastax,JVector: the most advanced embedded vector search engine,2025-03-21T20:16:29Z,2023-08-25T01:45:20Z,19
ChopperBot,https://github.com/Geniusay/ChopperBot,1521,255,Java,Geniusay,虎牙，斗鱼，抖音，BiliBili，TikTok，Twitch🔥热门🔥智能直播视频剪辑发布AI机器人，自动化🤖，全智能化⚙（智能生成切片，标题，封面，简介），可视化👓，平台热门监控🌡，丰富插件随意扩展🕹，快速部署⚡，视频账号打造自动发布🌟，支持DIY🎮,2024-07-27T13:30:09Z,2023-04-27T18:55:04Z,24
openspg,https://github.com/OpenSPG/openspg,1438,163,Java,OpenSPG,"OpenSPG is a Knowledge Graph Engine developed by Ant Group in collaboration with OpenKG, based on the SPG (Semantic-enhanced Programmable Graph) framework.   Core Capabilities: 1) domain model constrained knowledge modeling, 2) facts and logic fused  representation, 3) natively support KAG...",2025-03-20T08:49:25Z,2023-10-23T11:39:14Z,19
DevOps-Projects,https://github.com/NotHarshhaa/DevOps-Projects,1430,1767,Java,NotHarshhaa,𝑫𝒆𝒗𝑶𝒑𝒔 𝑹𝒆𝒂𝒍 𝑾𝒐𝒓𝒍𝒅 𝑷𝒓𝒐𝒋𝒆𝒄𝒕𝒔 𝒇𝒐𝒓 𝑨𝒔𝒑𝒊𝒓𝒊𝒏𝒈 𝑫𝒆𝒗𝑶𝒑𝒔 𝑬𝒏𝒈𝒊𝒏𝒆𝒆𝒓𝒔 [𝑩𝒆𝒈𝒊𝒏𝒏𝒆𝒓 𝒕𝒐 𝑨𝒅𝒗𝒂𝒏𝒄𝒆𝒅],2025-03-13T05:04:02Z,2023-08-09T04:19:38Z,2
get_jobs,https://github.com/loks666/get_jobs,1421,176,Java,loks666,💼【AI找工作助手】全平台自动投简历脚本：(boss、前程无忧、猎聘、拉勾、智联招聘),2025-03-20T04:16:23Z,2024-03-07T21:34:58Z,0
jar-analyzer,https://github.com/jar-analyzer/jar-analyzer,1412,133,Java,jar-analyzer,Jar Analyzer - 一个JAR包分析工具，批量分析，SCA漏洞分析，方法调用关系搜索，字符串搜索，Spring组件分析，信息泄露检查，CFG程序分析，JVM栈帧分析，进阶表达式搜索，字节码指令级的动态调试分析，反编译JAR包一键导出，一键提取序列化数据恶意代码，一键分析BCEL字节码,2025-03-20T17:24:57Z,2023-10-07T15:42:35Z,12
OpenShamrock,https://github.com/whitechi73/OpenShamrock,1409,204,Java,whitechi73,A Bot Framework based on Lsposed with OneBot11（停止维护/禁用于违法用途）,2024-08-04T05:37:16Z,2023-10-25T13:14:31Z,22
NeoForge,https://github.com/neoforged/NeoForge,1403,205,Java,neoforged,"Neo Modding API for Minecraft, based on Forge",2025-03-21T17:21:41Z,2023-07-08T16:30:30Z,118
gravitino,https://github.com/apache/gravitino,1392,414,Java,apache,"World's most powerful open data catalog for building a high-performance, geo-distributed and federated metadata lake.",2025-03-21T11:45:28Z,2023-04-23T02:09:00Z,524
polaris,https://github.com/apache/polaris,1388,208,Java,apache,"Apache Polaris, the interoperable, open source catalog for Apache Iceberg",2025-03-21T17:01:26Z,2024-05-29T18:44:27Z,117
Wukong_nocode,https://github.com/WuKongOpenSource/Wukong_nocode,1363,119,Java,WuKongOpenSource,悟空无代码平台正式开源，通过悟空无代码平台开发工具，企业可自主地快速开发出适合企业需要的信息化系统，开发过程只需要业务人员参与，开发效率极高，维护性很强。,2024-04-09T10:05:40Z,2023-11-27T06:25:36Z,3
LunarCore,https://github.com/Melledy/LunarCore,1349,277,Java,Melledy,A game server reimplementation for a certain turn-based anime game,2024-10-21T08:59:39Z,2023-10-10T12:57:35Z,26
XQuickEnergy,https://github.com/constanline/XQuickEnergy,1292,404,Java,constanline,,2024-06-20T03:04:32Z,2023-07-13T01:48:58Z,127
spring-boot-3-spring-6-hibernate-for-beginners,https://github.com/darbyluv2code/spring-boot-3-spring-6-hibernate-for-beginners,1270,952,Java,darbyluv2code,"Source code for the course: Spring Boot 3, Spring 6 and Hibernate for Beginners",2025-03-16T20:48:40Z,2023-03-04T14:06:16Z,0
timefold-solver,https://github.com/TimefoldAI/timefold-solver,1260,113,Java,TimefoldAI,"The open source Solver AI for Java, Python and Kotlin to optimize scheduling and routing. Solve the vehicle routing problem, employee rostering, task assignment, maintenance scheduling and other planning problems.",2025-03-21T11:55:55Z,2023-03-28T14:33:35Z,80
moneynote-api,https://github.com/getmoneynote/moneynote-api,1259,190,Java,getmoneynote,Personal Finance Tracker,2025-01-13T11:15:07Z,2023-05-31T05:33:20Z,19
PandoraNext-TokensTool,https://github.com/Yanyutin753/PandoraNext-TokensTool,1257,123,Java,Yanyutin753,【更方便更安全的管理PandoraNext】通过手机端和电脑端使小白能快速部署属于自己的免费Open API中转站。tokensTool支持通过PandoraNext管理刷新所有token，支持分享，支持share_token，pool_token一键自定义放入oneapi。tokensTool全面支持PandoraNext部署方法且支持热部署，自定义后缀，登录黑名单IP和登录日志，保护隐私安全，已打包好docker镜像，且有详细部署和使用文档，小白也能免费部署，一键启动！,2024-03-15T08:55:26Z,2023-11-17T11:37:37Z,4
MoonBox,https://github.com/vivo/MoonBox,1242,205,Java,vivo,月光宝盒：无侵入的流量录制与回放平台     A server-side traffic capture and replay platform with noninvasive,2024-06-20T02:36:32Z,2023-01-05T03:03:57Z,37
kspider,https://github.com/kkangert/kspider,1235,121,Java,kkangert,Kspider 是一个爬虫平台，以图形化方式定义爬虫流程，无需代码即可实现一个爬虫流程，Kspider不仅限爬虫，也可用于WEB自动化测试，更多功能等你探索。,2024-08-19T03:06:36Z,2024-07-07T13:51:46Z,10
akto,https://github.com/akto-api-security/akto,1224,231,Java,akto-api-security,"Proactive, Open source API security → API discovery, API Security Posture, Testing in CI/CD, Test Library with 1000+ Tests, Add custom tests, Sensitive data exposure",2025-03-21T13:22:28Z,2023-01-31T09:07:07Z,75
Cemiuiler,https://github.com/ReChronoRain/Cemiuiler,1219,66,Java,ReChronoRain,Make MIUI Great Again!,2024-06-09T20:25:02Z,2023-02-28T12:25:12Z,90
pinduoduo_backdoor_unpacker,https://github.com/davinci1012/pinduoduo_backdoor_unpacker,1208,497,Java,davinci1012,Samples and Unpacker of malicious backdoors and exploits developed and used by Pinduoduo,2023-03-27T13:22:57Z,2023-03-10T14:25:33Z,15
spring-ai-alibaba,https://github.com/alibaba/spring-ai-alibaba,1183,281,Java,alibaba,Agentic AI Framework for Java Developers,2025-03-21T15:06:59Z,2024-09-09T01:35:50Z,94
BurpAPIFinder,https://github.com/shuanx/BurpAPIFinder,1141,69,Java,shuanx,攻防演练过程中，我们通常会用浏览器访问一些资产，但很多未授权/敏感信息/越权隐匿在已访问接口过html、JS文件等，该插件能让我们发现未授权/敏感信息/越权/登陆接口等。,2024-10-03T02:10:22Z,2024-04-04T02:52:42Z,8
telegram-files,https://github.com/jarvis2f/telegram-files,1139,67,Java,jarvis2f,"A self-hosted Telegram file downloader for continuous, stable, and unattended downloads.",2025-03-14T08:05:11Z,2024-12-21T03:49:33Z,9
AntiAntiDefraud,https://github.com/MinaMichita/AntiAntiDefraud,1122,52,Java,MinaMichita,Stop uploading my installed app list! Miui!,2024-01-12T01:57:32Z,2023-02-01T06:51:20Z,3
fractureiser,https://github.com/trigram-mrp/fractureiser,1103,68,Java,trigram-mrp,Information about the fractureiser malware (June 2023),2024-06-06T22:15:17Z,2023-06-07T15:59:56Z,0
ani-rss,https://github.com/wushuo894/ani-rss,1095,68,Java,wushuo894,自动追番、订阅、下载 蜜柑RSS动漫,2025-03-21T12:55:14Z,2024-07-22T14:46:56Z,5
collections-java-api-2023,https://github.com/cami-la/collections-java-api-2023,1094,801,Java,cami-la,"Este repositório é referente ao curso ""Collection Framework API Java"" e é uma valiosa contribuição para a comunidade de desenvolvedores Java, fornecendo exemplos práticos e recursos educacionais relacionados à poderosa API de coleções da linguagem Java.",2024-08-05T02:00:18Z,2023-06-02T20:45:40Z,74
fluss,https://github.com/alibaba/fluss,1075,261,Java,alibaba,Fluss is a streaming storage built for real-time analytics.,2025-03-21T11:27:27Z,2024-10-31T06:36:35Z,150
congomall,https://github.com/nageoffer/congomall,1066,130,Java,nageoffer,🔥🔥🔥 CongoMall（刚果商城）不一样的TOC商城系统，SpringCloud-Alibaba微服务架构设计，基于DDD领域驱动模型开发，代码设计优雅，涵盖商城核心业务。系统集成分布式锁、分布式事务、分库分表、消息队列、数据搜索、服务监控等功能，区别于八股文问答，真正企业级实战系统。,2024-01-13T08:24:46Z,2023-03-22T03:22:32Z,63
NacosExploitGUI,https://github.com/charonlight/NacosExploitGUI,1046,77,Java,charonlight,Nacos漏洞综合利用GUI工具，集成了默认口令漏洞、SQL注入漏洞、身份认证绕过漏洞、反序列化漏洞的检测及其利用,2024-08-02T01:13:12Z,2023-10-18T11:59:05Z,6
SMS4J,https://github.com/dromara/SMS4J,1032,129,Java,dromara,让简单的事情回归简单的本质。 SMS4J为短信聚合框架，帮您轻松集成多家短信服务，解决接入多个短信SDK的繁琐流程。 目前已接入数家常见的短信服务商，后续将会继续集成。后续的版本中我们还将推出更多的相关功能 你的 ⭐️ ⭐️⭐️Star⭐️⭐️ ⭐️，是我的动力！如果你觉得还不错，请点上一颗小星星,2025-03-07T13:42:36Z,2023-03-24T03:06:15Z,13
LSPosed-Irena,https://github.com/re-zero001/LSPosed-Irena,1013,50,Java,re-zero001,Useless LSPosed Framework Fork,2025-03-13T16:04:48Z,2024-08-05T14:30:38Z,4
incubator-xtable,https://github.com/apache/incubator-xtable,1002,166,Java,apache,Apache XTable (incubating) is a cross-table converter for lakehouse table formats that facilitates interoperability across data processing systems and query engines.,2025-03-11T20:05:03Z,2023-07-21T19:07:10Z,77
apple-notes-liberator,https://github.com/HamburgChimps/apple-notes-liberator,990,23,Java,HamburgChimps,Free your Apple Notes data from Notes.app,2023-09-24T14:03:02Z,2023-03-26T00:54:17Z,16
Vectras-VM-Android,https://github.com/xoureldeen/Vectras-VM-Android,985,87,Java,xoureldeen,It's a Virtual Machine App for Android Which is Based on QEMU,2025-03-20T12:43:16Z,2023-11-08T00:09:36Z,4
Jlama,https://github.com/tjake/Jlama,977,108,Java,tjake,Jlama is a modern LLM inference engine for Java,2025-03-09T22:28:19Z,2023-07-31T03:15:38Z,19
OneScan,https://github.com/vaycore/OneScan,975,48,Java,vaycore,OneScan 是一款用于递归目录扫描的 BurpSuite 插件,2025-03-06T03:32:27Z,2023-02-14T01:59:45Z,2
langchat,https://github.com/TyCoding/langchat,971,195,Java,TyCoding,"LangChat: Java LLMs/AI Project, Supports Multi AI Providers( Gitee AI/ 智谱清言 / 阿里通义 / 百度千帆 / DeepSeek / 抖音豆包 / 零一万物 / 讯飞星火 / OpenAI / Gemini / Ollama / Azure / Claude 等大模型), Java生态下AI大模型产品解决方案，快速构建企业级AI知识库、AI机器人应用",2025-02-21T09:41:53Z,2024-02-08T08:01:21Z,8
bizspring-vue3-opensource,https://github.com/BizSpringSource/bizspring-vue3-opensource,958,119,Java,BizSpringSource,"BizSpring Java商城首选,可商用；Vue3,Element UI Plus,Uniapp,微服务,SpringCloud,跨境电商,跨境商城,电商国际化,外贸,独立站,多国语言,移动商城,小程序商城,H5商城,公众号商城,App,Redis,支持多语言,多规格SKU,分销,拼团,砍价,秒杀,优惠券,积分,会员等级,小程序前后端分离,方便二开,Markdown在线文档,代码生成,二开文档齐全,代码规范",2025-03-13T05:43:13Z,2024-01-24T05:22:21Z,0
openkoda,https://github.com/openkoda/openkoda,950,70,Java,openkoda,Open source business application platform for fast development,2025-02-19T12:59:22Z,2023-04-18T09:43:28Z,11
iPlay,https://github.com/ourfor/iPlay,916,28,Java,ourfor,A cross-platform media player,2025-03-19T11:02:21Z,2024-03-16T02:57:45Z,22
springboot-openai-chatgpt,https://github.com/274056675/springboot-openai-chatgpt,903,228,Java,274056675,超级AI大脑一个基于SpringCloud微服务架构，已对接GPT-3.5、GPT-4.0、百度文心一言、stable diffusion AI绘图、Midjourney绘图等。支持web，Android，IOS，H5多端应用，使用了OpenAI的ChatGPT模型实现了智能聊天机器人。用户可以在界面上与聊天机器人进行对话，聊天机器人会根据用户的输入自动生成回复。同时也支持画图，用户输入文本，便可以自动制作文生文生图。持续更新中，更多功能等着你来解锁,2025-03-01T02:35:19Z,2023-05-06T02:46:27Z,2
utao,https://github.com/VonChange/utao,896,48,Java,VonChange,油桃TV 电视浏览器 可看各大卫视CCTV直播 无需电视VIP 适配爱奇艺等主流视频平台,2025-03-18T00:22:06Z,2024-12-12T04:38:05Z,3
kafka-ui,https://github.com/kafbat/kafka-ui,882,119,Java,kafbat,Open-Source Web UI for managing Apache Kafka clusters,2025-03-21T12:17:18Z,2024-01-22T13:38:08Z,154
BypassPro,https://github.com/0x727/BypassPro,880,48,Java,0x727,对权限绕过自动化bypass的burpsuite插件,2024-06-21T02:40:06Z,2023-04-06T10:22:34Z,5
AIGenerateCode,https://github.com/520CCC/AIGenerateCode,879,127,Java,520CCC,Android谷歌上架马甲包垃圾代码混淆,2025-03-08T09:41:05Z,2024-08-22T05:27:25Z,1
ChatGPT-Java-FunAi,https://github.com/huangPengL/ChatGPT-Java-FunAi,860,233,Java,huangPengL,ChatGPT Java 基于SpringBoot的后端开源web学习项目，FunAi。支持OpenAI官方所有接口。无限轮聊天 + 带上下文逻辑  + 流式输出 / 普通输出。PDF解析 + Embedding API+ 递归分词文段抽取 + 文本向量化 + 向量语义匹配 + 召回知识库相似文本匹配。接入文生图模型MidJourney / Stable Diffusion Model。智能客服/企业级知识库。APIKey额度精准查询 + 失效检测。AI游戏 + 专属于AI的社交平台,2023-06-26T13:45:36Z,2023-04-28T06:33:51Z,4
yu-auto-reply,https://github.com/liyupi/yu-auto-reply,856,362,Java,liyupi,AI 自动回复工具，支持灵活配置多个平台的监控和回答。目前已支持知识星球自动回复、OpenAI（ChatGPT）自动回答,2023-03-27T02:34:09Z,2023-03-24T14:36:19Z,11
aShellYou,https://github.com/DP-Hridayan/aShellYou,854,33,Java,DP-Hridayan,A material you designed app for your ADB needs,2025-03-20T05:50:03Z,2024-01-23T21:55:08Z,8
cjml_server,https://github.com/826148267/cjml_server,853,92,Java,826148267,Secure storage system based on cryptography｜基于密码学的安全存储系统,2025-02-25T02:40:46Z,2024-04-18T08:49:56Z,1
Galaxy,https://github.com/outlaws-bai/Galaxy,852,62,Java,outlaws-bai,一个想让你测试加密流量像测试明文一样简单高效的 Burp 插件。 A Burp plugin that makes testing encrypted traffic as simple and efficient as testing plaintext.,2025-03-13T01:37:20Z,2024-02-28T09:35:43Z,0
BootloaderSpoofer,https://github.com/chiteroman/BootloaderSpoofer,848,89,Java,chiteroman,Spoof locked bootloader on local attestations,2024-11-26T20:46:37Z,2023-09-18T15:12:07Z,0
plant-it,https://github.com/MDeLuise/plant-it,842,39,Java,MDeLuise,"🪴 Self-hosted, open source gardening companion app",2025-03-17T06:06:14Z,2023-05-19T15:50:42Z,24
AML-Monitoring-Engine,https://github.com/Jeremiahcheng1206/AML-Monitoring-Engine,831,82,Java,Jeremiahcheng1206,AML end to end system,2024-12-07T12:22:00Z,2024-11-19T19:31:29Z,0
WorkFlow-Engine,https://github.com/risesoft-y9/WorkFlow-Engine,827,141,Java,risesoft-y9,工作流引擎对内提供单位/机关流程管理规则和内部业务流程的数字化落地实践；对外提供自动化地第三方业务驱动、接口接入和算法单元驱动能力。工作流引擎在提供底层驱动引擎的同时对全局透明监控、安全防御和国产化特色功能进行充分考虑，是内部流程管理和业务算法驱动的不二之选。,2025-03-21T06:01:20Z,2024-08-26T02:30:24Z,0
ganhando_produtividade_com_Stream_API_Java,https://github.com/digitalinnovationone/ganhando_produtividade_com_Stream_API_Java,817,502,Java,digitalinnovationone,"Este repositório contém o código-fonte do curso ""Ganhando Produtividade com Stream API Java"". O curso foi projetado para ajudar desenvolvedores Java a aproveitar ao máximo a poderosa Stream API introduzida no Java 8.",2024-06-27T19:45:53Z,2023-07-24T15:23:02Z,18
chicory,https://github.com/dylibso/chicory,807,50,Java,dylibso,Native JVM WebAssembly runtime,2025-03-21T10:17:46Z,2023-09-16T23:55:05Z,20
langchain4j-examples,https://github.com/langchain4j/langchain4j-examples,791,304,Java,langchain4j,,2025-03-13T14:36:00Z,2023-06-20T16:04:18Z,0
nvidium,https://github.com/MCRcortex/nvidium,781,102,Java,MCRcortex,Fast minecraft rendering backend for sodium (nvidia only),2024-09-03T14:38:46Z,2023-04-13T01:04:14Z,30
NacosRce,https://github.com/c0olw/NacosRce,773,86,Java,c0olw,Nacos JRaft Hessian 反序列化 RCE 加载字节码 注入内存马 不出网利用,2023-07-07T09:03:48Z,2023-06-29T01:35:42Z,9
leetcode-screenshotter,https://github.com/akhilkammila/leetcode-screenshotter,773,255,Java,akhilkammila,screenshots leetcode editorials and problems,2023-08-31T02:39:32Z,2023-06-02T16:24:50Z,7
