name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
papyrus,https://github.com/ooguz/papyrus,79,5,Dart,ooguz,A simple paper backup tool for GnuPG or SSH keys,2023-07-11T23:31:33Z,2023-06-26T20:42:26Z,0
manga_clean_arch,https://github.com/cem256/manga_clean_arch,79,2,Dart,cem256,"Manga app with a feature-first layered clean architecture, generic caching, lazy loading, debouncing, throttling, and adaptive theming.",2024-07-29T20:18:31Z,2023-07-15T14:38:00Z,0
fintracker,https://github.com/nafishahmeddev/fintracker,78,44,Dart,nafishahmeddev,"FinTracker is a powerful expense tracker app built with Flutter, designed to help you effortlessly manage your finances.",2025-03-11T07:43:48Z,2023-05-11T03:55:52Z,0
flutter_in_dock,https://github.com/ueman/flutter_in_dock,78,1,Dart,ueman,,2023-12-15T08:31:57Z,2023-01-31T15:50:06Z,0
domine,https://github.com/breitburg/domine,78,3,Dart,breitburg,Instantly search domains with expressions and AI,2023-08-10T05:04:16Z,2023-07-24T16:40:02Z,0
FitBook,https://github.com/brandonp2412/FitBook,78,7,Dart,brandonp2412,Log calories with a stylish app 🍇 ,2025-03-07T00:00:14Z,2024-05-14T06:44:22Z,2
super_cupertino_navigation_bar,https://github.com/kspo/super_cupertino_navigation_bar,78,17,Dart,kspo,"This package offers a collapsible app bar along with an attractive search bar animation, enhancing the visual appeal of your Flutter app with an iOS-inspired design. This package is versatile, allowing complete customization, and it seamlessly works on both iOS and Android platforms.",2024-09-01T23:00:27Z,2023-10-16T10:58:24Z,11
piiicks-ecommerce,https://github.com/mo7amedaliEbaid/piiicks-ecommerce,78,17,Dart,mo7amedaliEbaid,Flutter ecommerce built with clean architecture and bloc state management.,2025-01-12T03:51:07Z,2023-11-13T18:30:58Z,2
fuelet-contracts,https://github.com/Fuelet/fuelet-contracts,77,45,Dart,Fuelet,Fuelet hardware signer,2023-11-05T17:02:30Z,2023-02-17T16:41:33Z,0
Flutter-Travel-App,https://github.com/AmirBayat0/Flutter-Travel-App,77,19,Dart,AmirBayat0,Travel App Using Flutter! 🌍✈️,2023-10-24T14:37:55Z,2023-02-06T09:06:28Z,0
airbnb_passport,https://github.com/ksokolovskyi/airbnb_passport,77,8,Dart,ksokolovskyi,Airbnb Host Passport made with Flutter,2024-10-15T09:22:54Z,2023-06-08T20:59:51Z,0
Flutter-Clean-Architecture,https://github.com/azlaan95/Flutter-Clean-Architecture,77,12,Dart,azlaan95,,2024-09-20T10:18:09Z,2023-03-31T04:07:40Z,0
agelapse,https://github.com/hugocornellier/agelapse,77,8,Dart,hugocornellier,"Cross-platform app to automatically align pictures of faces and compile stabilized aging timelapses, i.e. ""photo-a-day"" videos.",2025-03-21T16:34:02Z,2024-07-22T22:51:45Z,10
app-finance,https://github.com/lyskouski/app-finance,76,16,Dart,lyskouski,Fingrom -- open-source platform-agnostic financial accounting application,2025-02-24T14:10:33Z,2023-06-15T07:22:58Z,23
AnyPortal,https://github.com/AnyPortal/AnyPortal,76,12,Dart,AnyPortal,"v2ray, xray, ... GUI for Windows, macOS, Linux, Android",2025-03-14T13:56:16Z,2024-10-06T08:04:37Z,0
joke_fun_flutter,https://github.com/sskEvan/joke_fun_flutter,76,18,Dart,sskEvan,flutter仿段子乐app,2024-08-02T03:07:36Z,2023-10-18T07:32:54Z,4
Ai-Assistant-In-Flutter-Using-ChatGpt,https://github.com/HarshAndroid/Ai-Assistant-In-Flutter-Using-ChatGpt,76,27,Dart,HarshAndroid,"AI Chatbot, Image Generator & Language Translator App | OpenAI ChatGPT | AI Assistant | Dart 3 & Flutter 3.13 🚀 with Free OpenAI Trial",2024-09-14T10:21:19Z,2023-10-29T11:36:55Z,0
sesimiduy,https://github.com/VB10/sesimiduy,76,17,Dart,VB10,6 SUBAT DEPREMI UNUTMA!,2024-01-12T15:48:02Z,2023-02-09T19:30:38Z,4
updater,https://github.com/shorebirdtech/updater,76,18,Dart,shorebirdtech,libupdater code for Shorebird,2025-03-10T01:19:04Z,2023-04-04T19:58:35Z,29
fl_nodes,https://github.com/WilliamKarolDiCioccio/fl_nodes,76,7,Dart,WilliamKarolDiCioccio,"A fully customizable, lightweight, and scalable node-based editor for Flutter.",2025-03-17T11:22:17Z,2024-12-09T22:16:27Z,10
spotify_downloader,https://github.com/C0ntrolDev/spotify_downloader,76,1,Dart,C0ntrolDev,App with which you can download tracks from Spotify using YouTube,2024-11-29T08:07:13Z,2023-11-03T07:11:24Z,2
general_lib,https://github.com/azkadev/general_lib,75,1,Dart,azkadev,,2025-03-10T17:33:43Z,2024-07-05T00:46:40Z,0
general_lib_flutter,https://github.com/azkadev/general_lib_flutter,75,1,Dart,azkadev,,2025-03-10T19:57:30Z,2024-07-05T00:46:52Z,0
visual_effect,https://github.com/letsar/visual_effect,75,2,Dart,letsar,VisualEffect API for Flutter,2023-08-15T14:53:40Z,2023-06-20T17:07:25Z,0
wakelock_plus,https://github.com/fluttercommunity/wakelock_plus,75,62,Dart,fluttercommunity,"Flutter plugin that allows you to keep the device screen awake on Android, iOS, macOS, Windows, Linux, and web.",2024-12-21T03:19:24Z,2023-06-20T03:47:12Z,26
appflowy-board,https://github.com/AppFlowy-IO/appflowy-board,75,56,Dart,AppFlowy-IO,AppFlowy Board is a board-style widget that consists of multi-groups. It supports drag and drop between different groups. The AppFlowy Kanban Board project for AppFlowy and Beyond.,2025-03-03T03:29:02Z,2023-02-01T10:03:00Z,14
flutter-bloc-advanced,https://github.com/cevheri/flutter-bloc-advanced,75,22,Dart,cevheri,"Flutter Template : BLoC Pattern(Data, Models, Repository, Presentation), Environments, Configuration, Themes, IOS, Android and Web",2025-01-20T11:26:08Z,2023-10-08T20:06:27Z,9
yana,https://github.com/frnandu/yana,75,12,Dart,frnandu,Yet Another Nostr Application,2025-03-19T14:34:29Z,2023-08-21T13:14:11Z,69
writesync,https://github.com/tayormi/writesync,74,5,Dart,tayormi,"A modern, responsive blog engine built with Jaspr and Dart.",2025-02-17T21:30:52Z,2025-02-10T02:22:45Z,0
DoXiaoMiMall,https://github.com/deepindo/DoXiaoMiMall,74,17,Dart,deepindo,使用flutter编写的小米商城app项目,2023-04-09T15:31:15Z,2023-03-10T14:40:38Z,4
WeatherApp-Flutter,https://github.com/MasteerRui/WeatherApp-Flutter,74,6,Dart,MasteerRui,Flutter Weather App,2024-06-10T10:26:42Z,2023-02-04T18:01:51Z,0
inbreeze,https://github.com/naoxio/inbreeze,74,17,Dart,naoxio,Guided breathing meditation app based on the Wim Hof breathing method.,2025-03-17T22:34:01Z,2023-07-29T04:02:34Z,9
Flutter-Clean-Architecture-Example,https://github.com/enesakbal/Flutter-Clean-Architecture-Example,74,16,Dart,enesakbal,Flutter Clean Architecture Example,2025-02-02T20:59:09Z,2023-09-22T08:16:17Z,0
Streamly,https://github.com/slliland/Streamly,74,2,Dart,slliland," Streamly is a dynamic video platform for fans of animation, gaming, and creative content. Inspired by Bilibili, it offers a smooth viewing experience, interactive live streaming, and vibrant communities, all in a sleek, customizable Flutter-based app.",2025-01-19T17:11:53Z,2024-10-26T17:14:11Z,0
mesh-gradient,https://github.com/ben-fornefeld/mesh-gradient,73,11,Dart,ben-fornefeld,Beautiful fluid-like Mesh Gradients in Flutter,2024-09-23T20:52:42Z,2023-08-01T09:54:41Z,1
FlutterShow,https://github.com/lucas-goldner/FlutterShow,74,5,Dart,lucas-goldner,Unleash your creativity with presentations like never before! FlutterShow is an easy-to-use framework built in Flutter for crafting engaging and interactive presentations.,2023-08-14T16:15:51Z,2023-07-10T15:19:03Z,9
ReCon,https://github.com/Nutcake/ReCon,73,11,Dart,Nutcake,,2025-03-17T19:40:36Z,2023-10-03T16:44:13Z,12
Flutter-Riverpod-2.0-Template,https://github.com/Erengun/Flutter-Riverpod-2.0-Template,73,5,Dart,Erengun,"A flutter template with Riverpod 2.0, Freezed, Go Router, Hive, Easy Localization and more.",2025-02-28T12:41:57Z,2023-08-13T18:12:28Z,3
pesto_flutter,https://github.com/material-foundation/pesto_flutter,73,10,Dart,material-foundation,Learn how to build the basil material study in Flutter with advanced theming techniques that support multiple device contexts. This file is a companion to the live workshop at Flutter Forward 2022,2023-01-31T19:06:34Z,2023-01-24T18:41:11Z,0
StudentAI,https://github.com/Avadhkumar-geek/StudentAI,73,16,Dart,Avadhkumar-geek,"StudentAI is an prompt-less AI chatbot app that uses OpenAI's large language model to help students learn more effectively. StudentAI can answer questions, provide explanations, and even generate creative content. This makes it a powerful tool for students of all ages and levels of learning.",2024-04-04T18:35:16Z,2023-05-13T09:56:58Z,0
ftcon24eu,https://github.com/martin-bertele/ftcon24eu,73,15,Dart,martin-bertele,Content from the FlutterCon Europe 2024,2024-08-14T17:11:03Z,2024-07-05T08:01:09Z,0
bullbitcoin-mobile,https://github.com/SatoshiPortal/bullbitcoin-mobile,73,31,Dart,SatoshiPortal,The Bull Bitcoin Mobile Wallet and Exchange App,2025-03-21T07:27:45Z,2023-06-14T19:48:19Z,93
box_transform,https://github.com/hyper-designed/box_transform,73,15,Dart,hyper-designed,A library for advanced resizing of rect in UI.,2025-02-16T17:36:40Z,2023-02-01T18:13:10Z,3
auto_mappr,https://github.com/netglade/auto_mappr,73,11,Dart,netglade,Code generation for mapping between different objects with ease.,2025-02-04T15:48:11Z,2023-03-10T07:27:09Z,8
lcpp,https://github.com/Mobile-Artificial-Intelligence/lcpp,72,18,Dart,Mobile-Artificial-Intelligence,lcpp is a dart implementation of llama.cpp used by the mobile artificial intelligence distribution (maid),2025-03-21T00:18:57Z,2024-02-29T05:08:07Z,3
infinite_canvas,https://github.com/rodydavis/infinite_canvas,72,34,Dart,rodydavis,Flutter infinite canvas that can be zoomed and panned.,2024-12-07T16:17:17Z,2023-01-18T19:16:48Z,4
flutter_sharez,https://github.com/Shreemanarjun/flutter_sharez,72,17,Dart,Shreemanarjun,"🚀 Flutter Sharez is a modern file-sharing app built using the Flutter framework and powered by Riverpod. This app allows users to effortlessly share and receive files across different platforms. With an intuitive and user-friendly interface, Flutter Sharez redefines the way you share files.",2025-01-03T21:39:18Z,2023-08-08T17:35:03Z,4
twake-on-matrix,https://github.com/linagora/twake-on-matrix,72,23,Dart,linagora,"A multi-platform (Flutter) application for connecting to Matrix - an open network for secure, decentralized communication, with your favorite devices.",2025-03-21T10:06:44Z,2023-03-08T03:54:02Z,177
