name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
simple-hyprland,https://github.com/gaurav23b/simple-hyprland,251,22,Shell,gaurav23b,"A comprehensive guide for transitioning from traditional desktop environments to the minimalist, customizable Hyprland window manager, featuring detailed installation instructions, configuration tips, and troubleshooting advice.",2025-03-06T14:19:57Z,2024-05-26T21:50:04Z,0
openwrt-ci,https://github.com/breeze303/openwrt-ci,251,402,Shell,breeze303,自动化编译IPQ系列固件,2025-03-02T07:06:26Z,2024-06-20T14:09:22Z,0
chatgpt-mirror-server-deploy,https://github.com/xyhelper/chatgpt-mirror-server-deploy,249,74,Shell,xyhelper,chatgpt-mirror-server快速部署库文件,2024-08-21T11:53:04Z,2023-05-29T12:47:01Z,6
Hypervisor-Phantom,https://github.com/Scrut1ny/Hypervisor-Phantom,247,46,Shell,Scrut1ny,Advanced malware analysis tool for evading detection from advanced malware. ,2025-03-21T14:31:13Z,2023-09-19T07:32:44Z,4
pf-tun,https://github.com/opiran-club/pf-tun,246,68,Shell,opiran-club,All-in-one OPIran scripts,2024-07-18T14:28:50Z,2023-12-01T23:55:05Z,11
gh-signoff,https://github.com/basecamp/gh-signoff,246,2,Shell,basecamp,Local CI. Sign off on your own work.,2025-03-04T21:07:33Z,2024-11-10T05:22:02Z,1
longbridge-terminal,https://github.com/longbridge/longbridge-terminal,246,9,Shell,longbridge,An experimental  terminal UI of Longbridge App.,2024-12-10T03:35:03Z,2023-07-24T05:38:18Z,2
docker-adsb-ultrafeeder,https://github.com/sdr-enthusiasts/docker-adsb-ultrafeeder,245,37,Shell,sdr-enthusiasts,"ADSB-Ultrafeeder is an all-in-one ADSB container with readsb, tar1090, graphs1090, autogain, multi-feeder, and mlat-hub built in",2025-03-18T15:47:23Z,2023-03-21T09:28:30Z,0
dotfiles,https://github.com/MariaSolOs/dotfiles,244,4,Shell,MariaSolOs,Files important enough for version control,2025-03-18T03:27:06Z,2023-06-09T16:02:51Z,0
claude-desktop-debian,https://github.com/aaddrick/claude-desktop-debian,242,52,Shell,aaddrick,Claude Desktop for Debian-based Linux distributions,2025-03-19T03:39:37Z,2024-12-26T16:09:43Z,13
Grok-Mirror,https://github.com/dairoot/Grok-Mirror,242,33,Shell,dairoot,🚀 一键部署个人的 Grok 镜像站，支持 Grok2api,2025-03-17T02:13:41Z,2025-03-01T04:08:03Z,7
Backuper,https://github.com/erfjab/Backuper,241,51,Shell,erfjab,Backuper is an automated backup script with full customization options. ,2025-03-06T23:22:29Z,2024-08-01T15:36:40Z,2
Darwin-Typeface,https://github.com/topological-modular-forms/Darwin-Typeface,241,4,Shell,topological-modular-forms,"This is the project repository for Darwin, a typeface for books and articles, with a focus on scientific writing.",2024-12-15T22:26:28Z,2024-02-12T20:11:14Z,59
hw-hacking-lab,https://github.com/voidstarsec/hw-hacking-lab,241,17,Shell,voidstarsec,VSS Hardware Hacking Wiki and Blog Entries,2023-12-14T13:12:03Z,2023-10-08T20:01:00Z,0
hackshell,https://github.com/hackerschoice/hackshell,241,26,Shell,hackerschoice,Make BASH stealthy and hacker friendly with lots of bash functions,2025-03-20T18:28:28Z,2024-07-16T15:56:11Z,0
Nucleimonst3r,https://github.com/blackhatethicalhacking/Nucleimonst3r,241,46,Shell,blackhatethicalhacking,Nucleimonst3r is a powerful vulnerability scanner that can help Bug Bounty Hunters find low hanging fruit vulnerabilities for known CVEs and exploits but also gather all the technology running behind them for further investigation for a potential target.,2024-09-06T13:29:37Z,2023-02-14T01:30:29Z,2
Nxt-FC,https://github.com/HKUST-Aerial-Robotics/Nxt-FC,240,47,Shell,HKUST-Aerial-Robotics,Mini PX4 for UAV Group,2024-08-13T08:47:34Z,2023-01-08T04:26:32Z,13
pseudo3d,https://github.com/izabera/pseudo3d,239,5,Shell,izabera,a raycaster in bash,2025-03-14T21:23:27Z,2024-12-10T23:39:10Z,2
cnd-handson,https://github.com/cloudnativedaysjp/cnd-handson,238,142,Shell,cloudnativedaysjp,『一日で学ぶクラウドネイティブ技術実践ハンズオン』by CloudNative Days 実行委員会,2025-03-17T13:28:27Z,2023-09-10T04:07:42Z,7
iptv,https://github.com/shahin8r/iptv,238,20,Shell,shahin8r,A simple CLI IPTV player for M3U playlists with fuzzy finding in the terminal.,2023-04-13T14:59:58Z,2023-03-18T22:39:31Z,6
audit-vps-script,https://github.com/healthyhost/audit-vps-script,238,14,Shell,healthyhost,Run a security scan on your server and identify common gaps. Get your VPS ready for production.,2025-01-12T21:44:57Z,2024-12-07T04:21:42Z,2
Baseline,https://github.com/SecondSonConsulting/Baseline,236,28,Shell,SecondSonConsulting,An MDM agnostic zero touch solution for macOS,2025-03-10T15:13:01Z,2023-01-05T04:34:31Z,13
Elegant-grub2-themes,https://github.com/vinceliuice/Elegant-grub2-themes,234,8,Shell,vinceliuice,Elegant grub2 themes for all linux systems,2024-12-26T06:02:23Z,2024-09-20T10:55:09Z,6
humanscript,https://github.com/lukechilds/humanscript,233,14,Shell,lukechilds,A truly natural scripting language,2024-05-28T07:22:26Z,2023-08-04T13:59:29Z,0
chatgpt-api-server-deploy,https://github.com/xyhelper/chatgpt-api-server-deploy,231,47,Shell,xyhelper,,2024-08-21T11:54:58Z,2023-06-06T13:35:44Z,6
linux-kernel-vscode,https://github.com/FlorentRevest/linux-kernel-vscode,231,22,Shell,FlorentRevest,Reference setup for Linux kernel development in VSCode,2025-03-14T11:36:21Z,2023-11-07T13:17:24Z,1
PVE-manager-status,https://github.com/a904055262/PVE-manager-status,230,46,Shell,a904055262,,2024-05-06T12:12:19Z,2023-01-10T11:08:53Z,8
free-proxy,https://github.com/crossxx-labs/free-proxy,230,16,Shell,crossxx-labs,Provide free clash subscriptions of ssr / trojan / vmess proxy servers 提供免费clash订阅，免费ssr节点，免费trojan节点，免费vmess节点，免费hysteria2节点服务器,2025-03-21T20:00:07Z,2023-09-07T13:16:52Z,1
MTKPI,https://github.com/r0binak/MTKPI,229,19,Shell,r0binak,🧰 Multi Tool Kubernetes Pentest Image ,2024-08-26T16:11:34Z,2023-08-17T08:53:49Z,1
HowTo-Palworld,https://github.com/A1RM4X/HowTo-Palworld,227,29,Shell,A1RM4X,Set up a Palworld dedicated server on Linux,2024-12-31T19:23:17Z,2024-01-20T04:14:26Z,0
cursor-setup-wizard,https://github.com/jorcelinojunior/cursor-setup-wizard,226,21,Shell,jorcelinojunior,"🧙 Automates the installation and updating of the Cursor .AppImage for Linux users, resolving common issues during setup and effortlessly handling configurations, updates, and related tasks.",2025-01-21T00:10:50Z,2025-01-13T16:10:45Z,14
abootloop,https://github.com/Magisk-Modules-Alt-Repo/abootloop,226,8,Shell,Magisk-Modules-Alt-Repo,Bootloop protection,2025-03-11T21:04:41Z,2024-02-03T12:00:48Z,1
livebootmodule,https://github.com/symbuzzer/livebootmodule,226,9,Shell,symbuzzer,"A Magisk, KernelSU and APatch module that enables unix-style (verbose) boot animation for Android devices",2024-09-21T12:33:19Z,2023-05-08T16:17:59Z,0
Testnet-TR,https://github.com/Core-Node-Team/Testnet-TR,224,240,Shell,Core-Node-Team,,2025-03-10T13:22:22Z,2023-03-03T14:51:14Z,4
TrafficCop,https://github.com/ypq123456789/TrafficCop,224,28,Shell,ypq123456789,监控VPS流量使用，到达限制自动限流/关机，保留SSH端口可用,2024-12-01T15:49:54Z,2024-06-29T07:18:34Z,4
SecretOpt1c,https://github.com/blackhatethicalhacking/SecretOpt1c,224,32,Shell,blackhatethicalhacking,SecretOpt1c is a Red Team tool that helps uncover sensitive information in websites using ACTIVE and PASSIVE Techniques for Superior Accuracy!,2024-09-06T13:30:21Z,2023-02-12T22:25:26Z,0
dotfiles,https://github.com/shub39/dotfiles,224,6,Shell,shub39,🤖 Dotfiles for my hyprland config. Arch btw,2025-02-18T14:40:37Z,2024-01-20T07:10:16Z,0
bitwarden-portal,https://github.com/Reaper0x1/bitwarden-portal,224,5,Shell,Reaper0x1,Automate backup and restore between Bitwarden and/or Vaultwarden vault.,2025-03-15T14:29:18Z,2024-11-24T17:29:37Z,4
fruity-pikvm,https://github.com/jacobbar/fruity-pikvm,223,33,Shell,jacobbar,"Install Pi-KVM on debian SBCs such as Orange Pi, Banana Pi, Mango Pi, etc",2024-07-21T18:28:08Z,2023-01-19T11:14:08Z,11
darwin-xnu-build,https://github.com/blacktop/darwin-xnu-build,223,33,Shell,blacktop,"XNU kernel, Kernel Collection and CodeQL build scripts",2025-03-11T20:30:56Z,2023-03-04T03:19:53Z,8
eliza-ctss,https://github.com/rupertl/eliza-ctss,223,13,Shell,rupertl,The original ELIZA on an emulated CTSS environment,2025-03-02T02:14:43Z,2024-12-07T12:05:09Z,0
Gost-ip6,https://github.com/masoudgb/Gost-ip6,222,85,Shell,masoudgb,Gost Tunnel Script By Ip6,2025-03-09T13:02:25Z,2024-01-19T19:35:43Z,57
mommy,https://github.com/FWDekker/mommy,222,8,Shell,FWDekker,"mommy's here to support you, in any shell, on any system~ ❤️",2025-03-09T12:30:46Z,2023-01-25T15:20:27Z,7
bashbro,https://github.com/victrixsoft/bashbro,221,4,Shell,victrixsoft,"A Bash-based web file browser. Allowing you to browse, view and transfer files via your web browser.",2024-10-11T00:33:38Z,2024-06-23T12:22:34Z,0
FaceTalk,https://github.com/shivangi-aneja/FaceTalk,221,3,Shell,shivangi-aneja,[CVPR 2024] FaceTalk: Audio-Driven Motion Diffusion for Neural Parametric Head Models,2024-03-17T00:11:47Z,2023-11-30T15:44:29Z,5
bvm,https://github.com/Botspot/bvm,221,13,Shell,Botspot,"User friendly, high performance Windows 11 Virtual Machine on ARM Linux",2025-03-17T14:53:02Z,2025-02-21T04:15:42Z,6
ezwork-ai-doc-translation,https://github.com/EHEWON/ezwork-ai-doc-translation,220,24,Shell,EHEWON,EZ-Work AI文档翻译，人人可用的开源AI文档翻译助手，可以快速低成本调用OpenAI等大语言模型api，帮助您实现txt/markdown/word/csv/excel/pdf/ppt的文档翻译。,2025-03-05T14:33:44Z,2024-02-27T01:38:03Z,4
openai-cli,https://github.com/janlay/openai-cli,219,20,Shell,janlay,"A universal cli for OpenAI, written in BASH.",2025-01-30T09:43:31Z,2023-04-17T13:06:58Z,0
Hyprland-Custom-Configuration,https://github.com/knightfallxz/Hyprland-Custom-Configuration,217,9,Shell,knightfallxz,"Dotfiles for Hyprland , waybar , fish , tmux",2024-09-16T15:37:32Z,2023-01-18T03:00:58Z,1
bootloader_anbernic_rg35xxplus,https://github.com/GarlicOS/bootloader_anbernic_rg35xxplus,217,7,Shell,GarlicOS,,2024-09-26T16:28:01Z,2023-07-17T23:57:16Z,14
Firmware_flasher,https://github.com/Wishmasterflo/Firmware_flasher,217,16,Shell,Wishmasterflo,Firmware Flasher script for Oneplus devices,2025-03-17T22:23:26Z,2023-01-22T10:11:22Z,1
iPhone-SSH-Backdoor,https://github.com/SleepTheGod/iPhone-SSH-Backdoor,217,25,Shell,SleepTheGod,This is a shell script that creates an SSH backdoor on an iPhone.,2024-10-04T16:31:14Z,2023-03-18T10:25:43Z,0
RooFlow,https://github.com/GreatScottyMac/RooFlow,216,32,Shell,GreatScottyMac,"RooFlow - Enhanced Memory Bank System with ☢️Footgun Power☢️  Next-gen Memory Bank system with five integrated modes and system-level customization. Uses Roo Code's experimental ""Footgun"" feature for deep AI assistant customization while maintaining efficient token usage! ",2025-03-21T15:42:40Z,2025-03-01T23:36:41Z,9
erpnext_quick_install,https://github.com/flexcomng/erpnext_quick_install,216,156,Shell,flexcomng,"Unattended install script for ERPNext Versions, 13, 14 and 15",2024-12-12T14:28:36Z,2023-05-13T12:32:17Z,3
misp-docker,https://github.com/MISP/misp-docker,216,127,Shell,MISP,A production ready Dockered MISP,2025-03-21T12:56:47Z,2023-12-05T11:05:27Z,7
infra,https://github.com/homeinfra-org/infra,215,11,Shell,homeinfra-org,"Homeinfra offers a strong, dependable, and easily replicable configuration for your homelab, incorporating vital elements like HTTPS, NAT traversal, Security, CI/CD pipelines, Cronjobs, DDNS, Docker management, Automatic Backup, and more.",2024-03-09T12:45:04Z,2023-12-16T14:02:23Z,0
double-minegrub-menu,https://github.com/Lxtharia/double-minegrub-menu,214,1,Shell,Lxtharia,Why one minegrub when you can TWO,2024-12-21T19:27:45Z,2023-09-29T18:10:14Z,4
awesome-kde,https://github.com/shvedes/awesome-kde,214,8,Shell,shvedes,"A curated list of awesome KDE applications, plugins, and resources",2025-03-16T15:02:45Z,2025-01-23T23:22:27Z,1
zapret_build,https://github.com/N3M1X10/zapret_build,213,18,Shell,N3M1X10,Вариант сборки утилиты bol-van/zapret-win-bundle,2025-02-02T06:45:31Z,2024-10-08T19:09:59Z,8
Hydro-Br-leur,https://github.com/AestasBritannia/Hydro-Br-leur,213,3,Shell,AestasBritannia,A magisk module for Android devices,2025-03-10T03:44:34Z,2023-11-21T05:13:21Z,2
TorProxy,https://github.com/Ridter/TorProxy,213,27,Shell,Ridter,利用Tor搭建Socks5代理，动态切换IP,2023-11-08T07:18:21Z,2023-11-08T07:15:17Z,1
REDDs-PCAP-Uploader,https://github.com/InfoSecREDD/REDDs-PCAP-Uploader,212,14,Shell,InfoSecREDD,Easy Uploads to OHC for PCAP Files!,2024-02-16T16:14:03Z,2023-06-11T01:38:00Z,5
tmux-tokyo-night,https://github.com/fabioluciano/tmux-tokyo-night,212,45,Shell,fabioluciano,,2024-11-29T04:50:18Z,2023-05-02T00:50:12Z,5
diwansync,https://github.com/MahmoudAlyuDeen/diwansync,211,9,Shell,MahmoudAlyuDeen,,2025-03-19T19:53:40Z,2024-10-19T09:33:32Z,0
UE-DDNS,https://github.com/kkkgo/UE-DDNS,211,22,Shell,kkkgo,Universal Embedded DDNS Shell Script,2025-02-24T16:07:04Z,2023-03-09T14:48:03Z,0
supabase-grafana,https://github.com/supabase/supabase-grafana,209,55,Shell,supabase,"Observability for your Supabase project, using Prometheus/Grafana",2025-03-13T23:52:17Z,2023-07-18T21:51:32Z,5
d2c.sh,https://github.com/ddries/d2c.sh,207,7,Shell,ddries,Dynamic IPv4/6 records for Cloudflare,2024-10-18T09:42:28Z,2024-03-03T13:28:51Z,0
free-wow-conf-generator,https://github.com/sina-moradbakhti/free-wow-conf-generator,207,37,Shell,sina-moradbakhti,"A free tool for generating warp on warp config file, in order to use into Hiddify next app",2024-05-23T20:23:33Z,2024-04-13T20:00:31Z,4
availup,https://github.com/availproject/availup,206,714,Shell,availproject,,2025-03-21T18:31:13Z,2023-08-25T16:22:17Z,0
Termux-Hydra,https://github.com/iamunixtz/Termux-Hydra,205,17,Shell,iamunixtz,"Hydra Mini-ToolKit login cracker which supports numerous protocols to attack On Termux. It is very fast and flexible, and new modules are easy to add its use Menu Options",2024-11-19T11:11:52Z,2023-12-05T14:37:00Z,3
chroot-distro,https://github.com/Magisk-Modules-Alt-Repo/chroot-distro,205,15,Shell,Magisk-Modules-Alt-Repo,install linux distributions on android ,2025-01-20T21:34:07Z,2024-03-11T13:25:37Z,8
qbittorrent-natmap,https://github.com/soxfor/qbittorrent-natmap,204,26,Shell,soxfor,The objective of this container is to run a script that requests a port forward (via NAT-PMP) from the VPN provider and upon success changes the listening port of the qBittorrent client when running in Docker,2023-08-11T13:09:53Z,2023-03-16T19:20:40Z,11
logscale-community-content,https://github.com/CrowdStrike/logscale-community-content,204,33,Shell,CrowdStrike,This repository contains Community and Field contributed content for LogScale,2025-03-18T17:58:33Z,2023-01-20T16:37:28Z,1
ClusterCreator,https://github.com/christensenjairus/ClusterCreator,203,36,Shell,christensenjairus,Terraform & Ansible K8S on Proxmox,2025-03-10T14:54:05Z,2024-03-06T23:26:40Z,1
diy-nas-onescript,https://github.com/wukongdaily/diy-nas-onescript,203,40,Shell,wukongdaily,这是一个适用于在深度系统/debian桌面系统上部署nas常用软件的脚本。快速安装必备软件，虚拟机、硬盘直通。适合办公和轻NAS二合一的场景。,2024-12-25T09:41:00Z,2023-11-30T07:10:31Z,1
Argo-Xray-JS-PaaS,https://github.com/fscarmen2/Argo-Xray-JS-PaaS,203,211,Shell,fscarmen2,在 JS 容器平台部署 Xray + Argo 隧道，4种协议 Vless / Vmess / Trojan / SS + TLS + WS，不需 CF workers 反代,2024-01-23T03:41:12Z,2023-01-25T14:13:05Z,4
SteamDeck-RefreshRateUnlocker,https://github.com/ryanrudolfoba/SteamDeck-RefreshRateUnlocker,203,11,Shell,ryanrudolfoba,Unlock the display panel to use upto 70Hz refresh rate!,2024-11-21T14:12:04Z,2023-03-16T19:47:39Z,2
docker-1panel,https://github.com/okxlin/docker-1panel,202,39,Shell,okxlin,Docker方式运行的1Panel；1Panel running in Docker,2025-02-08T02:30:48Z,2023-08-19T02:14:32Z,0
shimboot,https://github.com/ading2210/shimboot,202,66,Shell,ading2210,Boot a desktop Linux distribution from a Chrome OS RMA shim.,2025-01-18T20:41:34Z,2023-10-02T05:47:39Z,54
sba,https://github.com/fscarmen/sba,201,49,Shell,fscarmen,Argo + Sing-box +  CDN for VPS one-click script. 一键脚本 ，Tcp trutal + 多路复用。,2025-03-18T06:06:40Z,2023-10-21T17:07:13Z,0
wiki.bash-hackers.org,https://github.com/rawiriblundell/wiki.bash-hackers.org,201,34,Shell,rawiriblundell,Extraction of wiki.bash-hackers.org from the Wayback Machine,2023-07-15T10:42:47Z,2023-04-14T10:40:45Z,5
tictactoe,https://github.com/ahmadina/tictactoe,201,34,Shell,ahmadina,Aleo Tictactoe,2023-11-05T16:18:29Z,2023-11-05T16:17:37Z,1
Creality-Helper-Script,https://github.com/Guilouz/Creality-Helper-Script,200,52,Shell,Guilouz,Helper Script for Creality K1 / KE / Ender-3 V3 Series,2025-01-26T14:44:04Z,2024-03-10T20:42:06Z,0
8311-was-110-firmware-builder,https://github.com/djGrrr/8311-was-110-firmware-builder,200,13,Shell,djGrrr,,2024-12-01T17:31:55Z,2023-10-22T19:46:57Z,1
qBittorrent-NAT-TCP-Hole-Punching,https://github.com/Mythologyli/qBittorrent-NAT-TCP-Hole-Punching,199,25,Shell,Mythologyli,qBittorrent NAT Hole Punching/qBittorrent NAT 打洞,2025-03-02T05:33:19Z,2023-01-15T03:49:44Z,0
Quick_Warp_on_Warp,https://github.com/azavaxhuman/Quick_Warp_on_Warp,198,45,Shell,azavaxhuman,"Using this script, you can easily create warp-on-warp configurations by scanning warp IPs.",2024-05-27T06:38:46Z,2024-03-08T14:31:53Z,5
sng_freepbx_debian_install,https://github.com/FreePBX/sng_freepbx_debian_install,198,64,Shell,FreePBX,FreePBX 17 Installation Script,2025-02-28T08:55:32Z,2024-02-13T12:06:11Z,9
docker-gitea-act-runner,https://github.com/vegardit/docker-gitea-act-runner,198,20,Shell,vegardit,Docker image based on debian:stable-slim to run Gitea's act_runner as a Docker container,2025-01-05T21:52:51Z,2023-03-21T12:40:44Z,1
packaged,https://github.com/tusharsadhwani/packaged,197,8,Shell,tusharsadhwani,The easiest way to ship python applications.,2024-11-28T21:45:16Z,2024-05-08T21:46:44Z,4
OpenSuse-Hyprland,https://github.com/JaKooLit/OpenSuse-Hyprland,197,14,Shell,JaKooLit,Automated Hyprland Install script for OpenSuse Tumbleweed. All gpu supported,2025-03-21T13:25:18Z,2023-11-17T04:08:52Z,1
Surveillance-Station,https://github.com/ohyeah521/Surveillance-Station,194,93,Shell,ohyeah521,破解Surveillance-Station的60授权，仅供学习研究，请勿用于商业用途！,2024-12-27T23:42:10Z,2024-08-26T23:48:54Z,5
agent-hub,https://github.com/DjangoPeng/agent-hub,194,150,Shell,DjangoPeng,"This repository is a hub for AI Agent projects, including GitHub Sentinel, LanguageMentor, and ChatPPT, designed to enhance enterprise workflows, language learning, and multimodal interaction. Explore a growing family of agents geared towards revolutionizing various industries with cutting-edge AI solutions.",2024-11-03T09:02:02Z,2024-08-14T07:05:23Z,0
app_store_required_privacy_manifest_analyser,https://github.com/crasowas/app_store_required_privacy_manifest_analyser,193,21,Shell,crasowas,A shell script used to analyze privacy manifests in the specified directory to ensure that your app complies with the App Store requirements.,2025-02-23T16:54:41Z,2024-04-04T16:44:18Z,2
Suu-Nyanya,https://github.com/YumeYuka/Suu-Nyanya,193,12,Shell,YumeYuka,让杂乱无章的文件世界变得如同精美画卷般整洁可爱喵~✨Let the chaotic world of documents become as tidy and lovely as a beautiful painting~✨,2025-03-17T15:04:59Z,2024-12-24T11:59:16Z,0
unlimited-hotspot,https://github.com/felikcat/unlimited-hotspot,193,11,Shell,felikcat,"Remove speed restrictions on your hotspot internet (iOS, iPadOS, Android, Quectel), and allows hotspots on any plan (rooted Android & Quectel only).",2025-03-19T20:40:41Z,2023-09-08T01:29:22Z,3
os,https://github.com/armbian/os,193,76,Shell,armbian,Armbian operating system rolling releases provides automated nightly builds of maintained targets,2025-03-21T16:33:59Z,2023-02-20T05:40:00Z,0
unichain-node,https://github.com/Uniswap/unichain-node,193,96,Shell,Uniswap,Everything required to run your own Unichain node,2025-03-13T19:56:11Z,2024-10-10T12:49:46Z,11
Tritium,https://github.com/TimeBreeze/Tritium,192,5,Shell,TimeBreeze,最大化CPU的潜力 Maximize the potential of CPU,2025-03-18T08:16:56Z,2023-07-10T02:39:26Z,0
multi-runners,https://github.com/vbem/multi-runners,192,15,Shell,vbem,Multi self-hosted runners on single host!,2025-02-11T05:31:49Z,2023-09-27T05:12:46Z,0
matrix,https://github.com/wick3dr0se/matrix,191,11,Shell,wick3dr0se,Matrix digital rain implemented in Bash,2025-01-25T03:41:40Z,2024-03-10T04:01:29Z,1
boxkit,https://github.com/ublue-os/boxkit,191,95,Shell,ublue-os,Build your own custom OCI distrobox container,2025-02-23T17:21:48Z,2023-01-12T06:10:22Z,2
media-server,https://github.com/atanasyanew/media-server,191,34,Shell,atanasyanew,"Docker project for a automated media server - Plex, Ombi, Prowlarr/Jacket, qBittorrent, Sonarr, Radarr and Lidarr",2024-07-10T03:09:07Z,2023-02-01T21:30:42Z,5
community-extensions,https://github.com/duckdb/community-extensions,190,41,Shell,duckdb,,2025-03-21T13:12:55Z,2024-06-03T10:42:22Z,12
tmux,https://github.com/rose-pine/tmux,190,69,Shell,rose-pine,Soho vibes for tmux,2024-07-26T14:53:57Z,2023-05-12T11:46:26Z,12
HyperADRules,https://github.com/Lynricsy/HyperADRules,190,6,Shell,Lynricsy,HyperADRules，一个集合众家之长的、强力去广告的规则,2025-03-21T12:15:11Z,2024-03-10T16:19:32Z,14
adb-shell,https://github.com/matan-h/adb-shell,189,5,Shell,matan-h,better `adb shell` ,2024-04-15T13:07:55Z,2024-04-14T10:36:13Z,0
redroid-rk3588,https://github.com/CNflysky/redroid-rk3588,189,27,Shell,CNflysky,Redroid images for Rockchip RK3588 series SoC,2025-03-19T13:55:25Z,2024-02-29T08:30:34Z,1
known_aws_accounts,https://github.com/fwdcloudsec/known_aws_accounts,189,31,Shell,fwdcloudsec,List of known AWS accounts,2025-03-20T16:44:35Z,2023-06-01T01:17:10Z,5
hwe,https://github.com/ublue-os/hwe,189,38,Shell,ublue-os,"Fedora variants with support for ASUS devices, Nvidia devices, and Surface laptops",2025-03-01T17:25:49Z,2023-01-18T22:01:55Z,31
FakePosition,https://github.com/RManLuo/FakePosition,189,23,Shell,RManLuo,Fake position for IOS17 虚拟定位 支持IOS17,2025-02-10T00:33:48Z,2023-10-09T02:27:07Z,7
Hyprlock-Styles,https://github.com/MrVivekRajan/Hyprlock-Styles,188,5,Shell,MrVivekRajan,,2024-09-28T07:23:01Z,2024-07-27T13:53:48Z,3
proxmox-vgpu-installer,https://github.com/wvthoog/proxmox-vgpu-installer,187,51,Shell,wvthoog,,2024-05-10T20:00:24Z,2023-11-04T09:44:10Z,22
Domain_checker,https://github.com/IvanGlinkin/Domain_checker,187,31,Shell,IvanGlinkin,"Domain_checker application is the trial/demo version for the new EASM (External Attack Surface Management) system called HydrAttack (hydrattack.com), the main idea of which is, based only on the domain name, find almost all of the subdomains and their top 100 open ports",2024-04-29T12:51:14Z,2023-03-10T15:08:24Z,0
GamingVPN,https://github.com/Musixal/GamingVPN,187,32,Shell,Musixal,"A VPN Designed for Lossy Links, with Build-in Forward Error Correction(FEC) Support. Improves your Network Quality on a High-latency Lossy Link. Optimized for gaming.",2024-10-18T14:53:39Z,2024-07-30T08:36:12Z,5
TF-via-PR,https://github.com/OP5dev/TF-via-PR,186,22,Shell,OP5dev,"Plan and apply Terraform/OpenTofu via PR automation, using best practices for secure and scalable IaC workflows.",2025-03-21T08:12:33Z,2023-02-07T00:30:15Z,0
azure-service-bus-emulator-installer,https://github.com/Azure/azure-service-bus-emulator-installer,185,14,Shell,Azure,"This repository acts as a central hub for handling issues, collecting feedback, and facilitating discussions related to the Azure Service Bus Emulator.",2025-03-17T16:56:28Z,2024-11-04T11:16:26Z,24
auto-authelia,https://github.com/LordZeuss/auto-authelia,184,15,Shell,LordZeuss,A series of scripts that will install a reverse proxy as well as configure authelia automatically.,2024-03-30T01:54:18Z,2023-02-22T04:30:53Z,0
sdwebui-api-manager,https://github.com/nftblackmagic/sdwebui-api-manager,183,60,Shell,nftblackmagic,,2023-11-25T16:06:00Z,2023-06-25T07:41:08Z,6
muchat-aio,https://github.com/panyanyany/muchat-aio,182,31,Shell,panyanyany,"团队版 ChatGPT Web 应用，多用户，免登录。适合公司、组织或小团体内部使用。Team version of ChatGPT web application- multi-user and no log-in required. Suitable for internal use in companies, organizations or small groups.",2023-10-24T08:43:56Z,2023-04-18T13:31:14Z,2
fractald-release,https://github.com/fractal-bitcoin/fractald-release,182,53,Shell,fractal-bitcoin,,2024-12-16T11:34:26Z,2024-06-23T12:29:18Z,31
zerotrust-your-home,https://github.com/lucadibello/zerotrust-your-home,182,10,Shell,lucadibello,"🔐 Securing Your Digital Sanctuary, Trust None, Protect Everything.",2025-02-24T10:09:29Z,2023-05-24T16:15:17Z,0
Argo-X-Container-PaaS,https://github.com/fscarmen2/Argo-X-Container-PaaS,182,310,Shell,fscarmen2,为容器平台而生---平台部署方式为镜像或者 Dockerfile 方式的专用,2023-09-10T08:34:09Z,2023-01-26T10:01:06Z,17
MagiskHluda,https://github.com/Exo1i/MagiskHluda,181,15,Shell,Exo1i,Run a more undetectable frida server on boot using magisk 🔐✅,2025-03-14T05:25:40Z,2024-01-27T00:47:06Z,2
debian-hyprland-hyprdots,https://github.com/Senshi111/debian-hyprland-hyprdots,181,21,Shell,Senshi111,,2024-05-01T20:51:14Z,2023-08-27T23:14:33Z,0
huawei-ubuntu-sound-fix,https://github.com/Smoren/huawei-ubuntu-sound-fix,181,28,Shell,Smoren,Fix for sound card behavior on Huawei Matebook s14 / s16 on Ubuntu 22.04 / Fedora / Arch,2024-11-12T23:01:36Z,2023-08-06T21:59:51Z,4
bubbly,https://github.com/siduck/bubbly,180,5,Shell,siduck,Show beautiful keystrokes  & generate chat bubble widgets while typing on Linux,2025-01-03T08:02:25Z,2023-02-15T10:41:30Z,0
docker-sons-of-the-forest-dedicated-server,https://github.com/jammsen/docker-sons-of-the-forest-dedicated-server,180,30,Shell,jammsen,Docker container to easily provision and manage Sons of the Forest Dedicated Server with Wine,2025-03-21T18:59:49Z,2023-06-23T20:47:39Z,1
OpenWrt-Docker,https://github.com/zzsrv/OpenWrt-Docker,180,45,Shell,zzsrv,OpenWrt-23.05 (PassWall & OpenClash)，基于ImmortalWrt OpenWrt-23.05(每日更新)。,2025-02-08T03:09:22Z,2023-06-02T09:28:38Z,17
swift-c,https://github.com/alimpfard/swift-c,180,14,Shell,alimpfard,,2024-09-08T17:57:29Z,2024-09-08T17:56:45Z,0
sb-for-serv00,https://github.com/k0baya/sb-for-serv00,180,76,Shell,k0baya,Sing-box for Serv00,2025-03-02T08:31:49Z,2024-06-30T04:37:21Z,2
