name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
humane.watch,https://github.com/Olivia-li/humane.watch,159,12,Swift,Olivia-li,Humane ai pin on the Apple watch,2023-11-22T22:31:52Z,2023-11-15T05:25:07Z,1
SwiftUI-Navigation-Multiplatform-Example,https://github.com/tunds/SwiftUI-Navigation-Multiplatform-Example,158,6,Swift,tunds,"This repo a 100% SwiftUI app showcasing examples of navigation, Multiplatform support & deep linking using the new NavigationStack & NavigationSplitView API's",2023-04-25T10:43:45Z,2023-04-01T10:06:02Z,0
mcp-swift-sdk,https://github.com/loopwork-ai/mcp-swift-sdk,158,8,Swift,loopwork-ai,Swift SDK for Model Context Protocol servers and clients,2025-03-19T12:42:27Z,2025-02-05T20:50:16Z,2
temperature-swiftui,https://github.com/realvjy/temperature-swiftui,158,16,Swift,realvjy,Simple Temperature Slider using Swift UI,2023-03-28T15:21:44Z,2023-03-25T20:39:47Z,0
BuZhiYin,https://github.com/W-Mai/BuZhiYin,157,7,Swift,W-Mai,不只因,2024-08-19T09:04:32Z,2023-03-12T14:04:53Z,5
web98,https://github.com/nate-parrott/web98,157,7,Swift,nate-parrott,fantasy internet simulator,2024-01-24T20:09:37Z,2023-04-05T04:29:57Z,1
swift-security,https://github.com/dm-zharov/swift-security,157,13,Swift,dm-zharov,"Modern Swift framework for Keychain API. Supports iOS, macOS, watchOS, tvOS and visionOS",2024-09-13T17:37:26Z,2024-01-18T13:05:32Z,1
dns-easy-switcher,https://github.com/glinford/dns-easy-switcher,157,7,Swift,glinford,DNS Easy Switcher (for MacOS),2025-03-16T17:26:09Z,2025-02-23T14:33:01Z,1
mockingstar,https://github.com/Trendyol/mockingstar,156,4,Swift,Trendyol,"Request mocking tool designed to simplify the process of http request mocking, network debugging, and UI tests for your applications.",2025-03-20T06:40:56Z,2023-11-15T11:42:06Z,0
quick-rss,https://github.com/jaywcjlove/quick-rss,156,1,Swift,jaywcjlove,A powerful and intuitive macOS desktop RSS reader that helps you manage and read your favorite RSS feeds with ease.,2025-03-18T15:16:24Z,2024-09-12T17:24:17Z,87
skip-ui,https://github.com/skiptools/skip-ui,156,22,Swift,skiptools,SwiftUI for Android,2025-03-21T19:33:32Z,2023-07-24T00:45:39Z,34
extendedswift,https://github.com/davedelong/extendedswift,156,9,Swift,davedelong,,2025-01-26T16:47:44Z,2023-04-04T21:45:57Z,1
visionOS_2_30Days,https://github.com/satoshi0212/visionOS_2_30Days,155,7,Swift,satoshi0212,visionOS 2 30 days challenge.,2025-02-11T09:50:43Z,2024-07-12T16:32:08Z,0
ContinuityTransition,https://github.com/zurikss/ContinuityTransition,154,9,Swift,zurikss,,2024-03-25T15:38:25Z,2024-03-25T01:47:45Z,0
wishkit-ios,https://github.com/wishkit/wishkit-ios,154,26,Swift,wishkit,In-App Feature Requests. Made Easy.,2024-12-28T06:04:46Z,2023-02-09T03:03:57Z,10
ChuanhuWallpaper,https://github.com/GaiZhenbiao/ChuanhuWallpaper,154,11,Swift,GaiZhenbiao,"A GUI for Wallpapper, generates dynamic wallpapers for macOS",2024-09-17T11:38:14Z,2023-01-13T04:10:27Z,1
yeetd,https://github.com/biscuitehh/yeetd,153,6,Swift,biscuitehh,yeetd is a lil' daemon that watches for specific CPU-intensive Simulator processes and stops them in their tracks!,2023-10-05T12:15:38Z,2023-09-26T02:24:04Z,6
WhatTheErrorCode,https://github.com/AvdLee/WhatTheErrorCode,153,3,Swift,AvdLee,Convert unreadable errors into understandable descriptions,2023-03-22T10:26:33Z,2023-03-16T17:02:04Z,3
swifty-marvel,https://github.com/mohanedy/swifty-marvel,153,11,Swift,mohanedy,A SwiftUI app to showcase my iOS development skills ( Clean Architecture  + MVVM + CoreData + Swinject + Async Await + Unit Testing + Arkana + Mockingbird + CI Pipeline ),2024-06-30T10:35:57Z,2023-07-05T09:35:42Z,0
ScreenShield,https://github.com/JayantBadlani/ScreenShield,152,24,Swift,JayantBadlani,"ScreenShield is an iOS library that provides a simple way to protect your app's content from being captured or recorded by screenshots, screen recordings, or other screen capture methods. It works by adding a secure layer on top of your views, which prevents most screen capture mechanisms from recording the underlying content.",2024-08-05T09:10:48Z,2023-02-23T13:17:47Z,1
did-ca-ios,https://github.com/OmniOneID/did-ca-ios,151,80,Swift,OmniOneID,did-ca-ios,2025-01-13T02:26:20Z,2024-05-23T06:21:20Z,0
SwiftUIFX,https://github.com/finnvoor/SwiftUIFX,151,2,Swift,finnvoor,A Final Cut Pro plugin to render SwiftUI views on your video,2024-11-13T10:41:56Z,2024-11-01T22:26:22Z,5
Antoine,https://github.com/NSAntoine/Antoine,150,8,Swift,NSAntoine,System Log UI for iOS,2024-07-12T11:24:09Z,2023-02-15T20:40:36Z,4
AdaptiveSheet,https://github.com/BenRiceM/AdaptiveSheet,150,2,Swift,BenRiceM,A set of SwiftUI ViewModifiers for presenting adaptive sheets,2025-01-08T14:46:29Z,2024-12-10T16:05:21Z,0
VisionCraft,https://github.com/Sigil-Wen/VisionCraft,150,8,Swift,Sigil-Wen,Minecraft Clone in Apple Vision Pro built with VisionOS SDK,2023-07-09T17:48:30Z,2023-07-01T01:10:58Z,2
ishare,https://github.com/castdrian/ishare,149,10,Swift,castdrian,experience the clean and unbloated screen capture utility for macOS,2025-01-16T15:41:10Z,2023-07-05T07:26:51Z,14
GodotVision,https://github.com/kevinw/GodotVision,149,6,Swift,kevinw,Godot in RealityKit / visionOS,2024-10-28T08:57:55Z,2024-02-04T22:50:14Z,2
SwiftAnthropic,https://github.com/jamesrochabrun/SwiftAnthropic,149,43,Swift,jamesrochabrun,An open-source Swift package for interacting with Anthropic's public API.,2025-03-17T04:36:28Z,2024-01-29T07:43:03Z,1
FridaCodeManager,https://github.com/seanistethered/FridaCodeManager,148,29,Swift,seanistethered,Code/Compile/Install iOS Apps with an App on iOS,2025-02-27T22:40:16Z,2024-03-17T22:59:25Z,0
MainOffender,https://github.com/mattmassicotte/MainOffender,148,4,Swift,mattmassicotte,Utilities for transitioning to Swift Concurrency,2025-01-03T17:45:01Z,2023-07-21T11:09:40Z,0
GoncharKit,https://github.com/gonchar/GoncharKit,148,10,Swift,gonchar,RealityKit helper functions for visionOS,2024-09-15T16:18:31Z,2023-11-10T13:01:57Z,0
FileSwitcherX,https://github.com/straight-tamago/FileSwitcherX,148,8,Swift,straight-tamago,CVE-2022-46689,2023-06-13T08:55:50Z,2023-01-05T21:50:25Z,0
iPadHDMICapture,https://github.com/TomJinW/iPadHDMICapture,146,20,Swift,TomJinW,iPadOS 17 USB Capturing App. 用USB采集卡显示软件，支持播放画面和声音,2023-06-09T02:28:55Z,2023-06-08T21:56:27Z,1
vision-os-workshop,https://github.com/xuchi16/vision-os-workshop,146,11,Swift,xuchi16,A workshop for vision os development.,2024-07-16T16:32:33Z,2023-12-22T08:01:27Z,0
SwiftUI-Macros,https://github.com/Wouter01/SwiftUI-Macros,146,8,Swift,Wouter01,,2024-04-27T02:08:38Z,2023-06-14T03:46:17Z,0
swift-memberwise-init-macro,https://github.com/gohanlon/swift-memberwise-init-macro,145,10,Swift,gohanlon,Swift Macro for enhanced automatic inits.,2025-03-05T20:29:58Z,2023-08-31T20:11:44Z,2
swift-create-xcframework,https://github.com/segment-integrations/swift-create-xcframework,145,17,Swift,segment-integrations,A simple Command Line Tool to create XCFrameworks by wrapping xcodebuild.,2024-07-07T06:12:43Z,2023-08-17T00:19:09Z,0
AI,https://github.com/PreternaturalAI/AI,144,8,Swift,PreternaturalAI,"The definitive, open-source Swift framework for interfacing with generative AI.",2025-02-26T05:05:10Z,2023-09-06T14:07:27Z,1
SwiftXP,https://github.com/bartjakobs/SwiftXP,144,6,Swift,bartjakobs,SwiftUI in style.,2023-01-27T17:16:03Z,2023-01-27T10:53:09Z,0
MenuBarExtraAccess,https://github.com/orchetect/MenuBarExtraAccess,143,8,Swift,orchetect,Show/hide SwiftUI MenuBarExtra menu using Bindings,2025-01-27T22:34:13Z,2023-02-27T12:17:01Z,0
TextChatTranslator,https://github.com/kishikawakatsumi/TextChatTranslator,143,1,Swift,kishikawakatsumi,,2025-01-08T16:11:43Z,2024-06-15T10:16:41Z,0
RatingsKit,https://github.com/Sedlacek-Solutions/RatingsKit,143,6,Swift,Sedlacek-Solutions,SwiftUI library for displaying a ratings request screen,2025-03-14T19:00:14Z,2025-03-10T21:18:31Z,2
Timer,https://github.com/Mijick/Timer,142,2,Swift,Mijick,"Timers Made Simple. The Ultimate Swift Framework with advanced timer management, state control and reactive programming support.",2024-12-19T16:05:10Z,2023-09-21T16:11:04Z,0
MacroKit,https://github.com/IanKeen/MacroKit,143,10,Swift,IanKeen,Exploring Swifts new macro system,2024-07-24T18:26:42Z,2023-06-14T21:31:39Z,0
Modals,https://github.com/newmaterialco/Modals,142,9,Swift,newmaterialco,,2024-04-03T13:29:39Z,2023-08-08T21:33:30Z,1
try-swift-tokyo,https://github.com/tryswift/try-swift-tokyo,141,21,Swift,tryswift,The official app for try! Swift Tokyo 2024,2025-03-18T12:57:16Z,2024-03-02T08:45:43Z,5
Unwatched,https://github.com/fer0n/Unwatched,141,14,Swift,fer0n,"RSS feed based YouTube video player for iOS, macOS, tvOS",2025-03-21T20:42:21Z,2024-01-04T07:00:31Z,6
SoundSeer,https://github.com/jonathangarelick/SoundSeer,140,2,Swift,jonathangarelick,SoundSeer is a macOS app that shows your current song & controls in the menu bar.,2024-05-24T23:03:11Z,2024-04-12T15:22:36Z,8
EditKitPro,https://github.com/aryamansharda/EditKitPro,139,9,Swift,aryamansharda,A multi-purpose Xcode Editor Extension for iOS and macOS developers,2023-09-19T19:26:35Z,2023-01-16T20:17:42Z,0
Scrumdinger,https://github.com/JamesSedlacek/Scrumdinger,139,25,Swift,JamesSedlacek,"A rebuild of Apple’s “Scrumdinger” application using modern, best practices for SwiftUI development.",2025-03-02T00:25:18Z,2025-02-22T03:15:37Z,2
DynamicCowTS,https://github.com/matteozappia/DynamicCowTS,138,6,Swift,matteozappia,Enable Dynamic Island on every device that is running iOS 16.0 - 16.6.1 / 17.0 using TrollStore.,2023-12-11T12:17:29Z,2023-12-05T17:36:36Z,14
UTM-Snapshot-Manager,https://github.com/Metamogul/UTM-Snapshot-Manager,137,10,Swift,Metamogul,A companion app for UTM to manage snapshots for existing virtual machines.,2024-08-31T07:21:24Z,2023-03-10T21:29:05Z,3
Canopy,https://github.com/tact/Canopy,137,5,Swift,tact,A library that helps you isolate CloudKit dependency and write testable code using CloudKit.,2024-11-28T12:21:10Z,2023-03-27T12:12:51Z,0
live-caller-id-lookup-example,https://github.com/apple/live-caller-id-lookup-example,137,14,Swift,apple,Example service & documentation for Live Caller ID Lookup,2025-03-12T14:42:49Z,2024-06-26T05:47:30Z,3
JunoSlider,https://github.com/christianselig/JunoSlider,137,4,Swift,christianselig,A visionOS slider view to mimic Apple's expanding sliders,2024-04-13T22:45:04Z,2024-02-14T16:28:50Z,0
19-Splash-Screen-for-SwiftUI,https://github.com/1998code/19-Splash-Screen-for-SwiftUI,137,7,Swift,1998code,Be the first to try the next-gen SwiftUI Splash Screen. [ AI Assistant available below ],2025-03-19T17:47:31Z,2025-02-10T11:05:26Z,1
AquaUI,https://github.com/jonsterling/AquaUI,136,1,Swift,jonsterling,A library for producing HIG-compliant user interfaces for the Macintosh with Aqua styling,2025-01-26T06:14:59Z,2024-12-29T11:08:52Z,0
SwiftGPT,https://github.com/mbabicz/SwiftGPT,136,23,Swift,mbabicz,iOS app that features a chat powered by ChatGPT and DALL·E 2,2024-04-26T23:38:27Z,2023-02-07T09:53:38Z,2
age-plugin-se,https://github.com/remko/age-plugin-se,136,3,Swift,remko,Age plugin for Apple's Secure Enclave,2025-01-05T08:36:57Z,2023-01-09T17:00:07Z,2
Darock-Bili,https://github.com/Darock-Studio/Darock-Bili,135,12,Swift,Darock-Studio,BiliBili on Apple Watch,2025-03-18T16:07:47Z,2023-07-01T10:34:30Z,50
AppUpdater,https://github.com/s1ntoneli/AppUpdater,135,4,Swift,s1ntoneli,"A simple app-updater for macOS, checks your GitHub releases for a binary asset and silently updates your app.",2024-09-28T00:44:35Z,2024-04-26T09:17:34Z,0
family-drawer,https://github.com/cristicretu/family-drawer,135,9,Swift,cristicretu,Pure SwiftUI Family Drawer recreation!,2025-03-03T19:27:02Z,2025-03-03T06:51:42Z,0
hotwire-native-ios,https://github.com/hotwired/hotwire-native-ios,135,28,Swift,hotwired,Hotwire Native for iOS,2025-03-19T17:08:49Z,2023-12-07T17:40:33Z,14
AssociatedObject,https://github.com/p-x9/AssociatedObject,135,4,Swift,p-x9,🔗 Swift Macro for allowing variable declarations even in class extensions,2024-11-28T09:31:07Z,2023-06-12T02:12:30Z,1
